Restaurant ID,Restaurant Name,Review Count,Overall Rating,Price Range,Categories,Coordinates,Address,Phone,Image
jimmy-johns-knoxville-3,Jimmy John's,10,,$,"Delis,Sandwiches,Fast Food",36.0044432 -83.984326,"5525 Clinton Hwy Knoxville, TN 37912 ",(865) 281-6565,https://s3-media1.fl.yelpcdn.com/bphoto/albpi9LnmcjCzT1HY5_zSQ/o.jpg
subway-knoxville-76,Subway,6,,$,Sandwiches,35.956506264889 -84.0067531599239,"5501 Middlebrook Pike Knoxville, TN 37921 ",(865) 584-2218,https://s3-media1.fl.yelpcdn.com/bphoto/1ciR46Y_sX5IEQOZvg-dNw/o.jpg
parkwest-medical-center-cafeteria-knoxville,Parkwest Medical Center - Cafeteria,1,,,Cafeteria,35.91723 -84.10248,"9352 Park West Blvd Knoxville, TN 37923 ",(865) 373-1000,
buddys-bar-b-q-knoxville-5,Buddy's Bar-B-Q,1,,$,"Southern,Barbeque",35.93317 -83.9987,"5806 Kingston Pike Knoxville, TN 37919 ",(865) 584-1924,
tropical-smoothie-cafe-knoxville-6,Tropical Smoothie Cafe,9,,,"Juice Bars & Smoothies,Sandwiches",35.9544359657539 -83.9373660415785,"2012 Cumberland Ave Knoxville, TN 37916 ",(865) 312-9470,https://s3-media4.fl.yelpcdn.com/bphoto/bFLYfoHo8eYIC_OE_GWOQQ/o.jpg
sonic-drive-in-knoxville-10,Sonic Drive-In,42,,$,"Fast Food,Burgers,Ice Cream & Frozen Yogurt",35.9223062 -84.0629265,"8475 Kingston Pike Knoxville, TN 37919 ",(865) 693-1594,https://s3-media3.fl.yelpcdn.com/bphoto/c_puZbNFuI8y69haw8Qgqg/o.jpg
caseys-knoxville-13,Casey's,1,,,"Gas Stations,Convenience Stores,Pizza",35.9471 -83.97952,"3615 Sutherland Ave Knoxville, TN 37919 ",(865) 588-5850,https://s3-media4.fl.yelpcdn.com/bphoto/oLmLElVyslghgQTS05DQwA/o.jpg
panera-bread-knoxville,Panera Bread,36,,$,"Sandwiches,Salad,Soup",35.9545795 -83.9365898,"2000 Cumberland Avenue Knoxville, TN 37916 ",(865) 524-2253,https://s3-media3.fl.yelpcdn.com/bphoto/PB5EC53BTuukj_yh8MtK0g/o.jpg
back-yard-burgers-knoxville-3,Back Yard Burgers,31,,$,"Hot Dogs,Burgers",35.9034843444824 -84.1155242919922,"10008 Kingston Pike Knoxville, TN 37922 ",(865) 531-7211,https://s3-media2.fl.yelpcdn.com/bphoto/E33_PquqMChQ_T_rz4xDUA/o.jpg
hardees-knoxville-3,Hardee's,14,,,"Fast Food,Burgers,Breakfast & Brunch",36.0074947653136 -84.0265339,"6760 Clinton Hwy Knoxville, TN 37912 ",(865) 947-4237,https://s3-media2.fl.yelpcdn.com/bphoto/RJEirG5TM9wKDqeH5GntyQ/o.jpg
innys-bake-shop-knoxville,Inny's Bake Shop,9,,,"Food Delivery Services,Desserts,Gluten-Free",35.97977091793035 -83.90386099999999,"2004 E Magnolia Ave Knoxville, TN 37917 ",,https://s3-media3.fl.yelpcdn.com/bphoto/OUfOUYkjTHNTYOM45FHM5A/o.jpg
kfc-knoxville-2,KFC,12,,$,"Fast Food,Chicken Wings,Chicken Shop",35.97306454910659 -83.98497131473255,"4415 Western Ave Knoxville, TN 37921 ",(865) 523-3826,https://s3-media1.fl.yelpcdn.com/bphoto/asbP2pynEMpCxpVZlpQsFA/o.jpg
dominos-pizza-knoxville-9,Domino's Pizza,20,,$,"Chicken Wings,Pizza,Sandwiches",36.0074668370745 -83.97615175159,"412 Merchant Dr Knoxville, TN 37912 ",(865) 525-0300,https://s3-media2.fl.yelpcdn.com/bphoto/iXqE_T_S2-2a9RYqZuub7w/o.jpg
panera-bread-knoxville-3,Panera Bread,46,,$,"Sandwiches,Salad,Soup",35.9151251 -84.0832689,"205 North Peters Road Knoxville, TN 37923 ",(865) 769-4292,https://s3-media1.fl.yelpcdn.com/bphoto/EBo-2sc9S45ou1LK_qA72g/o.jpg
petros-chili-and-chips-knoxville-10,Petro's Chili & Chips,1,,,"Fish & Chips,Tex-Mex,Fast Food",35.9510470503493 -83.9250275865197,"1600 Phillip Fulmer Way Knoxville, TN 37996 ",(865) 974-1204,
hooties-burger-bar-knoxville,Hootie's Burger Bar,1,,,"Food Delivery Services,Burgers,Chicken Wings",35.92407 -84.04922,"8050 Kingston Pike Knoxville, TN 37919 ",(865) 694-4668,
panera-bread-knoxville-5,Panera Bread,39,,$$,"Sandwiches,Salad,Soup",36.0280123 -83.9288448,"4893 N Broadway Street NE Knoxville, TN 37918 ",(865) 688-2393,https://s3-media2.fl.yelpcdn.com/bphoto/9mmPWaDTrKZ0Q2XZU5luqw/o.jpg
chipotle-mexican-grill-knoxville-3,Chipotle Mexican Grill,61,,$,"Mexican,Fast Food",35.9157926800106 -84.0894446459806,"204 Advantage Pl Knoxville, TN 37922 ",(865) 531-7029,https://s3-media3.fl.yelpcdn.com/bphoto/vs-LkE46JXd2RHMBRKAQkg/o.jpg
tio-conejo-knoxville,Tio Conejo,4,,$,"Grocery,Mexican",36.012011 -83.92269,"4406 N Broadway St Knoxville, TN 37917 ",(865) 687-5105,https://s3-media2.fl.yelpcdn.com/bphoto/qi6pd4cYCrGXx7Kx0ViCyA/o.jpg
mcdonalds-knoxville-22,McDonald's,15,,$,"Burgers,Fast Food,Coffee & Tea",35.9250337925284 -84.0654666492229,"206 Walker Springs Rd Knoxville, TN 37923 ",(865) 531-9500,https://s3-media2.fl.yelpcdn.com/bphoto/NGZrzfPEA-ZxB0QLh9JSwg/o.jpg
asian-hibachi-and-sushi-knoxville,Asian Hibachi & Sushi,1,,,"Asian Fusion,Chinese",35.90211 -84.02276,"7741 S Northshore Dr Knoxville, TN 37919 ",(865) 539-9888,
mcalisters-deli-knoxville-6,McAlister's Deli,22,,,"Salad,Delis,Sandwiches",36.02292904119951 -83.92474000965328,"2885 Tazewell Pike Knoxville, TN 37918 ",(865) 337-7146,https://s3-media1.fl.yelpcdn.com/bphoto/ZOIEG0n-Pf1xZYYRhjnI5A/o.jpg
penn-station-east-coast-subs-knoxville-2,Penn Station East Coast Subs,20,,$,Sandwiches,36.0291516264111 -83.9286456649412,"4909 Broadway St Knoxville, TN 37918 ",(865) 687-7366,https://s3-media1.fl.yelpcdn.com/bphoto/jtoNHz6d9zNUS6xQ_sl2JA/o.jpg
zaxbys-knoxville-9,Zaxby's,13,,,"Fast Food,Chicken Wings,Salad",35.954286 -83.937613,"2024 Cumberland Ave Knoxville, TN 37916 ",(865) 545-4416,https://s3-media2.fl.yelpcdn.com/bphoto/cjjhISKkaM8LCGO7ThF8uA/o.jpg
fresh-mart-and-deli-knoxville,Fresh Mart & Deli,1,,,"Gas Stations,Convenience Stores,Delis",35.99064 -83.94017,"2418 N Central St Knoxville, TN 37917 ",(865) 521-9721,
waffle-house-knoxville,Waffle House #2108,9,,,"Breakfast & Brunch,American (Traditional),Diners",36.0060205 -84.0192829,"103 Stekoia Ln Knoxville, TN 37912 ",(865) 859-0130,https://s3-media4.fl.yelpcdn.com/bphoto/6yXrdfslfoydNR6RtTmOzg/o.jpg
subway-knoxville-64,Subway,2,,$,Sandwiches,35.9307405937358 -84.0309335772746,"7327 Kingston Pike Knoxville, TN 37919 ",(865) 584-3894,https://s3-media2.fl.yelpcdn.com/bphoto/75Yh6a0yeqOyzGurR4tCEg/o.jpg
subway-knoxville-82,Subway,6,,$,Sandwiches,35.9500064843669 -83.9736111089587,"3317 Sutherland Ave Knoxville, TN 37919 ",(865) 521-0994,https://s3-media2.fl.yelpcdn.com/bphoto/9VcJ7lbU4ZUJYzePMOgzrg/o.jpg
napoli-pizza-and-grill-knoxville,Napoli Pizza and Grill,5,,,"Italian,Pizza",35.933342 -83.906991,"4409 Chapman Hwy Ste W Knoxville, TN 37920 ",(865) 573-7564,
dominos-pizza-powell,Domino's Pizza,6,,$,"Pizza,Chicken Wings,Sandwiches",36.0288669 -84.0318873,"2145 W Emory Rd Powell, TN 37849 ",(865) 938-1717,https://s3-media2.fl.yelpcdn.com/bphoto/LyTTH270rv0vAxiQpTYANQ/o.jpg
sutherland-deli-knoxville,Sutherland Deli,3,,$,"Delis,Hot Dogs",35.9542572 -83.9592931,"2608 Sutherland Ave Ste D Knoxville, TN 37919 ",(865) 524-6272,
einstein-bros-bagels-knoxville-3,Einstein Bros. Bagels,3,,,"Breakfast & Brunch,Bagels,Sandwiches",35.9557609685108 -83.9288890808344,"1000 Volunteer Blvd Knoxville, TN 37996 ",(865) 974-7865,https://s3-media3.fl.yelpcdn.com/bphoto/vMEKZgYJQZoIgtvLorLnXw/o.jpg
krystal-knoxville-5,Krystal,10,,$,"Fast Food,Burgers",35.9141311295819 -84.079553,"8901 Kingston Pike Knoxville, TN 37923 ",(865) 690-6868,https://s3-media1.fl.yelpcdn.com/bphoto/AeAAA-k-zeawjaUDrHdbaw/o.jpg
chipotle-mexican-grill-knoxville-5,Chipotle Mexican Grill,40,,$,"Mexican,Fast Food",36.0262429699308 -83.9278376555225,"4829 N Broadway St Knoxville, TN 37918 ",(865) 688-5438,https://s3-media3.fl.yelpcdn.com/bphoto/o-sxhiUAMIjOmgBzr0LD8w/o.jpg
captain-ds-knoxville-4,Captain D's,12,,$,"Seafood,Fast Food,American (Traditional)",35.91129 -84.09269,"9335 Kingston Pike Knoxville, TN 37923 ",(865) 694-6036,https://s3-media1.fl.yelpcdn.com/bphoto/pOwdr_0CU1CzGqBEM1Vkxw/o.jpg
which-wich-knoxville-2,Which Wich,20,,$$,Sandwiches,36.032707 -83.929713,"5140 N Broadway Ave Knoxville, TN 37918 ",(865) 851-9070,https://s3-media2.fl.yelpcdn.com/bphoto/7me_LG5Etrj8zaig2fV8tQ/o.jpg
waffle-house-knoxville-7,Waffle House #894,31,,$,"Diners,Breakfast & Brunch,American (Traditional)",35.922817 -84.0937568,"411 Cedar Bluff Rd Knoxville, TN 37923 ",(865) 690-7644,https://s3-media2.fl.yelpcdn.com/bphoto/cEhuTv7VtGR_ppz8bIoqEw/o.jpg
dominos-pizza-knoxville-6,Domino's Pizza,21,,$,"Pizza,Chicken Wings,Sandwiches",35.9042587 -84.0200119,"7527 S Northshore Dr Knoxville, TN 37919 ",(865) 690-9500,https://s3-media2.fl.yelpcdn.com/bphoto/TxPAWmOec6FpGpFqhvkUyQ/o.jpg
buddys-bar-b-que-emory-rd-powell,Buddy's Bar-B-Que Emory Rd,17,,$,Barbeque,36.04899 -83.99843,"404 E Emory Rd Powell, TN 37849 ",(865) 947-1953,https://s3-media4.fl.yelpcdn.com/bphoto/qqSufUBLlmMFaC8PFFv3bw/o.jpg
subway-knoxville-57,Subway,14,,$,Sandwiches,35.96541213101965 -83.92004132123236,"25 Market Sq Knoxville, TN 37902 ",(865) 524-9446,https://s3-media1.fl.yelpcdn.com/bphoto/2U1sTk_m7Im4ig6YfIVdig/o.jpg
zaxbys-chicken-fingers-and-buffalo-wings-knoxville-6,Zaxby's Chicken Fingers & Buffalo Wings,12,,,"Fast Food,Chicken Wings,Salad",36.00481273 -83.98505135,"5567 Clinton Hwy Knoxville, TN 37912 ",(865) 770-3501,https://s3-media2.fl.yelpcdn.com/bphoto/5MymV_oXZ05A0ZwO1aFJsw/o.jpg
steak-n-shake-powell-3,Steak ’n Shake,43,,$,"Burgers,Fast Food,American (Traditional)",36.0498330270346 -83.9953607,"500 E Emory Rd Powell, TN 37849 ",(865) 947-7066,https://s3-media2.fl.yelpcdn.com/bphoto/d-Wsdl7NDoBFfO_Nxwj5IA/o.jpg
caseys-knoxville-12,Casey's,1,,,"Gas Stations,Convenience Stores,Pizza",36.0081852 -83.9757029,"410 Merchant Dr Knoxville, TN 37912 ",(865) 687-4586,https://s3-media1.fl.yelpcdn.com/bphoto/ktHfKzb6TcXc8nS-AC3XbA/o.jpg
moes-southwest-grill-knoxville-2,Moe's Southwest Grill,28,,$,"Mexican,Tex-Mex",35.86174850682671 -84.06675575355192,"9450 S Northshore Dr Knoxville, TN 37922 ",(865) 470-2844,https://s3-media4.fl.yelpcdn.com/bphoto/3jpxCQZ_YcCK4-gWgSocWA/o.jpg
freakyz-wingz-knoxville,Freakyz Wingz,8,,,"Chicken Wings,Fast Food,Breakfast & Brunch",35.9835398237096 -83.8932732492685,"2517 Martin Luther King Jr Ave Knoxville, TN 37914 ",(865) 771-4428,https://s3-media1.fl.yelpcdn.com/bphoto/LBmb_8Yo25-8__VQSXlOSQ/o.jpg
mcdonalds-knoxville-41,McDonald's,16,,$,"Fast Food,Burgers,Coffee & Tea",35.9445038 -84.0693772,"8451 Middlebrook Pike Knoxville, TN 37919 ",(865) 692-9503,https://s3-media2.fl.yelpcdn.com/bphoto/cuNi2KQVrjBncXm4U9bG7A/o.jpg
dennys-knoxville-4,Denny's,51,,$,"Diners,Breakfast & Brunch,American (Traditional)",36.02669 -83.92685,"4834 N Broadway St Knoxville, TN 37918 ",(865) 249-8084,https://s3-media1.fl.yelpcdn.com/bphoto/1ygrVYMWYL73_Aw9gv29XA/o.jpg
papa-murphys-knoxville-4,Papa Murphy's,11,,$$,Pizza,36.0344610338884 -83.9309161117778,"5214 North Broadway Knoxville, TN 37918 ",(865) 688-5902,https://s3-media1.fl.yelpcdn.com/bphoto/A2YbmKKLXC3pN8Ya-FS6RA/o.jpg
red-fez-deli-knoxville,Red Fez Deli,4,,$,Delis,35.9955902 -83.8858566,"3201 E Magnolia Ave Knoxville, TN 37914 ",(865) 523-1071,https://s3-media1.fl.yelpcdn.com/bphoto/_dD4DnQyqxLd4fnQYxbXKA/o.jpg
taco-bell-knoxville-28,Taco Bell,7,,$,"Mexican,Tex-Mex,Fast Food",35.9239341577193 -84.0369126146703,"West Town Mall 7600 Kingston Pike Knoxville, TN 37919 ",(865) 694-3107,https://s3-media2.fl.yelpcdn.com/bphoto/C37MtM5QMwvHILlXUvmr-A/o.jpg
gigis-crepes-and-more-knoxville,Gigi's Crepes & More,1,,,"Food Trucks,Creperies,Caterers",35.96387 -83.9201,"Knoxville, TN 37902 ",(865) 978-8209,https://s3-media2.fl.yelpcdn.com/bphoto/_Xm-FRWFv1ztzBEogj8ujQ/o.jpg
milano-pizza-and-mediterranean-knoxville,Milano Pizza and Mediterranean,12,,$$,"Mediterranean,Pizza",35.9329071044922 -83.9058380126953,"4409 Chapman Hwy Knoxville, TN 37920 ",(865) 292-0067,
chick-fil-a-knoxville-16,Chick-fil-A,43,,$,"Fast Food,Chicken Shop,Salad",36.0074039 -84.0173082,"6564 Clinton Hwy Knoxville, TN 37912 ",(865) 947-2416,https://s3-media2.fl.yelpcdn.com/bphoto/LWSjA4Wc9qL1EXuAG4jGZA/o.jpg
wendys-knoxville-17,Wendy's,13,,$,"Burgers,Fast Food",35.9247398 -84.0548935,"8305 Kingston Pike Knoxville, TN 37919 ",(865) 694-0710,https://s3-media4.fl.yelpcdn.com/bphoto/lsySyAgmXw5Vqnv8QjQB-A/o.jpg
marcos-pizza-knoxville-2,Marco's Pizza,20,,$,"Pizza,Salad,Sandwiches",36.02653 -83.92244,"3018 Tazewell Pike Knoxville, TN 37918 ",(865) 688-5888,https://s3-media3.fl.yelpcdn.com/bphoto/hLJjdH1KmKUgDmXCajZk1Q/o.jpg
papa-johns-pizza-knoxville-9,Papa Johns Pizza,6,,$,"Pizza,Chicken Wings,Fast Food",36.007037705815804 -84.01401155694293,"6529 Clinton Hwy Knoxville, TN 37912 ",(865) 546-7272,https://s3-media2.fl.yelpcdn.com/bphoto/gVCkQBqMTj8k3Suj3m8dKA/o.jpg
kfc-knoxville-5,KFC,16,,$,"Fast Food,Chicken Wings,Chicken Shop",36.0064927041609 -84.0238466472387,"6711 Clinton Hwy Knoxville, TN 37912 ",(865) 938-9656,https://s3-media4.fl.yelpcdn.com/bphoto/7L-tHbVw_6jKvsc_uKkopQ/o.jpg
salsaritas-fresh-mexican-grill-knoxville-6,Salsaritas Fresh Mexican Grill,12,,$,Mexican,36.0336266 -83.9308929,"5224 N Broadway St Knoxville, TN 37918 ",(865) 688-1020,https://s3-media3.fl.yelpcdn.com/bphoto/rlX-b92CFMCutFaSLE9VHw/o.jpg
five-guys-knoxville-3,Five Guys,26,,$$,"Burgers,Fast Food",35.859593 -84.076186,"2032 Town Center Blvd Knoxville, TN 37922 ",(865) 337-8596,https://s3-media2.fl.yelpcdn.com/bphoto/GQWFBOGa7tggc8gxWVXxyA/o.jpg
papa-johns-pizza-knoxville-12,Papa Johns Pizza,11,,$,"Pizza,Chicken Wings,Fast Food",35.9230832 -84.09305519786778,"402 N Cedar Bluff Road Knoxville, TN 37923 ",(865) 690-7272,https://s3-media2.fl.yelpcdn.com/bphoto/xSrR7s0rL8s5-AW1DoB-6A/o.jpg
buddys-bar-b-q-knoxville-2,Buddy's Bar-B-Q,19,,$,"Barbeque,American (Traditional)",36.01515 -83.9222,"4500 N Broadway St Knoxville, TN 37917 ",(865) 687-2959,https://s3-media1.fl.yelpcdn.com/bphoto/Z-XX26Z5cJN5x9p-XozVZQ/o.jpg
firehouse-subs-knoxville-4,Firehouse Subs,7,,$$,"Fast Food,Delis,Sandwiches",36.0089951 -84.0198669,"2431 Callahan Dr Knoxville, TN 37912 ",(865) 947-3473,https://s3-media3.fl.yelpcdn.com/bphoto/YCfTo3omUJZwA6U9E8dQXw/o.jpg
jimmy-johns-knoxville-6,Jimmy John's,22,,$,"Sandwiches,Fast Food,Delis",35.9142477217687 -84.087880595006,"164 N Cedar Bluff Rd Knoxville, TN 37923 ",(865) 247-0722,https://s3-media3.fl.yelpcdn.com/bphoto/XYtt8mmF1wZtjkFZbT2iQA/o.jpg
papa-murphys-knoxville-2,Papa Murphy's,4,,,Pizza,35.9430176764727 -84.0953381359577,"9205 Middlebrook Pike Knoxville, TN 37931 ",(865) 200-4277,https://s3-media1.fl.yelpcdn.com/bphoto/L730Zj_LSJJ94Rvpa9dWew/o.jpg
captain-ds-knoxville,Captain D's,7,,$,"Seafood,Fast Food,American (Traditional)",35.934893 -83.905672,"4320 Chapman Hwy Knoxville, TN 37920 ",(865) 579-1123,https://s3-media4.fl.yelpcdn.com/bphoto/kWJkJL-HzYbfwhqBvBdnAg/o.jpg
hashi-japanese-grill-knoxville,Hashi Japanese Grill,6,,,Japanese,35.925109 -84.093466,"462 N Cedar Bluff Rd Knoxville, TN 37923 ",(865) 693-8899,
mcdonalds-knoxville-36,McDonald's,7,,$,"Fast Food,Burgers,Coffee & Tea",35.9505438502306 -83.9146591722965,"2505 Chapman Hwy Knoxville, TN 37920 ",(865) 577-0097,https://s3-media3.fl.yelpcdn.com/bphoto/UjS-69i6Hc0GIrhAXDl1-A/o.jpg
captain-ds-knoxville-2,Captain D's,4,,,"Seafood,Fast Food,American (Traditional)",36.0054003744153 -83.9790013432503,"812 Merchants Rd Knoxville, TN 37912 ",(865) 689-7735,
time-out-deli-and-market-knoxville,Time Out Deli & Market,4,,,Delis,35.9778785705566 -83.9096221923828,"1500 E Magnolia Ave Knoxville, TN 37917 ",(865) 546-7633,
pizza-hut-knoxville-13,Pizza Hut,11,,$,"Pizza,Chicken Wings,Fast Food",35.950895 -83.914897,"2405 Chapman Hwy Knoxville, TN 37920 ",(865) 573-9392,https://s3-media2.fl.yelpcdn.com/bphoto/lNiu5j3v65KZl3MBR0AAfQ/o.jpg
little-caesars-pizza-knoxville-4,Little Caesars Pizza,13,,$,Pizza,35.97179 -83.98757,"4434 Western Ave Knoxville, TN 37921 ",(865) 525-8999,https://s3-media2.fl.yelpcdn.com/bphoto/VABMVxUx5e4CgoloC12j9A/o.jpg
little-caesars-pizza-knoxville-13,Little Caesars Pizza,18,,$,"Pizza,Fast Food",35.96068 -83.92103,"5400 Clinton Highway #108 Knoxville, TN 37912 ",(865) 223-9223,
subway-knoxville-58,Subway,3,,$,Sandwiches,35.9271901 -84.062424,"8445 Walbrook Dr Knoxville, TN 37923 ",(865) 531-1395,https://s3-media1.fl.yelpcdn.com/bphoto/bbEUBEyClBbFtR2QQLUOyg/o.jpg
little-caesars-pizza-knoxville-5,Little Caesars Pizza,23,,$,"Pizza,Fast Food",35.924744 -84.0938658,"442 N. Cedar Bluff Road Knoxville, TN 37923 ",(865) 694-8999,https://s3-media2.fl.yelpcdn.com/bphoto/yJPNXdRgMWemjtNWlnek9g/o.jpg
diamond-car-wash-and-deli-knoxville,Diamond Car Wash And Deli,7,,,"Car Wash,Delis",35.992271 -83.888714,"2908 E Magnolia Ave Knoxville, TN 37914 ",(865) 712-7201,https://s3-media2.fl.yelpcdn.com/bphoto/PUfbZjtU6cFwsbjRBQrf7g/o.jpg
marcos-pizza-powell,Marco's Pizza,6,,,"Pizza,Salad,Sandwiches",36.01578 -84.04763,"7327 Clinton Hwy Powell, TN 37849 ",(865) 223-6438,https://s3-media2.fl.yelpcdn.com/bphoto/SUlBhrdzehItyn6BQDycsA/o.jpg
subway-knoxville-65,Subway,2,,$,Sandwiches,35.925648 -84.03823,"7600 Kingston Pike Room 1308 Knoxville, TN 37919 ",(865) 769-5065,https://s3-media1.fl.yelpcdn.com/bphoto/WUpwGyz7XP2qHYSEh7OrqA/o.jpg
lennys-subs-knoxville-2,Lennys Subs,9,,,"Sandwiches,Cheesesteaks",35.912856 -84.095376,"9335 Kingston Pike Ste A-4 Knoxville, TN 37922 ",(865) 518-1467,https://s3-media2.fl.yelpcdn.com/bphoto/amgGw6_LPsRyKO9i7rzg8w/o.jpg
subway-knoxville-89,Subway,3,,$,Sandwiches,35.9028697536023 -84.0223364411219,"7701 Northshore Dr Knoxville, TN 37919 ",(865) 690-0113,https://s3-media2.fl.yelpcdn.com/bphoto/vtqNeMIYWDUdmVp-jtddNw/o.jpg
papa-johns-pizza-knoxville-2,Papa Johns Pizza,13,,$,"Pizza,Chicken Wings,Fast Food",35.954660144125924 -83.93541574266055,"1819 Lake Avenue Knoxville, TN 37916 ",(865) 522-7272,https://s3-media4.fl.yelpcdn.com/bphoto/EkLF8Gz19qsxD2vJmUhRLA/o.jpg
rising-roll-knoxville-knoxville,Rising Roll - Knoxville,1,,,"Cafes,Breakfast & Brunch,Sandwiches",35.956851 -83.928728,"1502 Cumberland Ave Ste 170 Knoxville, TN 37916 ",,
bojangles-knoxville-7,Bojangles,7,,,"Fast Food,Salad,Sandwiches",36.0065392421002 -83.926955088973,"3813 N Broadway Knoxville, TN 37917 ",(865) 312-9571,https://s3-media3.fl.yelpcdn.com/bphoto/8vm_OENei59aFF43RId0Lg/o.jpg
subway-knoxville-63,Subway,3,,$,Sandwiches,36.0006826248349 -83.9260584682373,"3121 Broadway Knoxville, TN 37917 ",(865) 525-6685,https://s3-media2.fl.yelpcdn.com/bphoto/hby5G3u2j8Uq29Y341zKtw/o.jpg
chick-fil-a-knoxville-26,Chick-fil-A,22,,$,"Fast Food,Chicken Shop,Salad",35.8587951 -84.0744323,"2082 Town Center Blvd Knoxville, TN 37922 ",(865) 670-7604,https://s3-media3.fl.yelpcdn.com/bphoto/1ISpNJymTnIqPJXjyoeC8g/o.jpg
order-up-cafe-knoxville,Order Up Cafe,2,,,"American (Traditional),Burgers,Southern",35.96244 -83.91598,"800 S Gay St Ste P-365 First Tennessee Plaza Knoxville, TN 37929 ",(865) 500-7207,https://s3-media4.fl.yelpcdn.com/bphoto/Qi4DDgaXJo_XE0yD-P9w6Q/o.jpg
hoho-chinese-restaurant-knoxville,Hoho Chinese Restaurant,1,,,Chinese,35.9562225 -83.9336853,"1723 Cumberland Ave Ste B Knoxville, TN 37916 ",(865) 546-3060,
bojangles-knoxville-9,Bojangles,11,,$,"Fast Food,Salad,Sandwiches",35.9488487243652 -83.9127502441406,"2714 Chapman Hwy Knoxville, TN 37920 ",(865) 337-5609,https://s3-media2.fl.yelpcdn.com/bphoto/OotwrBLcpGRd3ntnQRLsmA/o.jpg
hardees-knoxville-13,Hardee's,3,,,"Burgers,Fast Food,Breakfast & Brunch",35.913777 -84.087106,"150 N Cedar Bluff Rd Knoxville, TN 37923 ",(865) 690-1196,https://s3-media3.fl.yelpcdn.com/bphoto/2f9qmB2-Ujy94IvMRNseFg/o.jpg
jimmy-johns-knoxville-2,Jimmy John's,47,,$,"Sandwiches,Fast Food,Delis",35.9555556 -83.9356174,"1903 Cumberland Ave Knoxville, TN 37916 ",(865) 637-1414,https://s3-media3.fl.yelpcdn.com/bphoto/5AtMb9vjxSMGh_3aPr-syQ/o.jpg
little-caesars-powell,Little Caesars,6,,$,Pizza,36.020928 -84.05245,"3533 E Emory Rd Powell, TN 37849 ",(865) 947-8999,https://s3-media3.fl.yelpcdn.com/bphoto/UD4JWq61Zk_aEnOqs1eegQ/o.jpg
krystal-knoxville-9,Krystal,4,,,"Burgers,Fast Food",36.0029325453051 -83.9791164547342,"5219 Clinton Hwy Knoxville, TN 37912 ",(865) 687-3150,https://s3-media1.fl.yelpcdn.com/bphoto/uFNq4GOHVTZ0NPhhjszzZA/o.jpg
papa-doms-powell-2,Papa Dom's,6,,$,"Pizza,American (New),Italian",36.0202 -84.05499,"7601 Clinton Hwy Powell, TN 37849 ",(865) 947-2378,
pizza-hut-knoxville-3,Pizza Hut,9,,$,"Pizza,Chicken Wings,Fast Food",36.0149787 -83.9670039,"212 Cedar Ln Knoxville, TN 37912 ",(865) 689-1111,https://s3-media4.fl.yelpcdn.com/bphoto/i1XevZf9UNiV1DhTUwQZ9A/o.jpg
mcdonalds-knoxville-18,McDonald's,42,,$,"Fast Food,Burgers,Coffee & Tea",35.9559039157153 -83.9333096891778,"1720 W Cumberland Ave Knoxville, TN 37916 ",(865) 637-4148,https://s3-media2.fl.yelpcdn.com/bphoto/iCspSly_fYw3nU6KJwHIfw/o.jpg
taco-de-mexico-knoxville,Taco De Mexico,1,,,Mexican,35.97589 -83.93794,"818 Beaumont Ave Ste B Knoxville, TN 37921 ",(865) 521-0639,https://s3-media4.fl.yelpcdn.com/bphoto/zZ46bcnpVwnwIa3LlEX-Rg/o.jpg
firehouse-subs-knoxville-6,Firehouse Subs,8,,$,"Sandwiches,Fast Food,Delis",35.9561653 -83.9330673,"1708 W Cumberland Ave Knoxville, TN 37916 ",(865) 673-0864,https://s3-media3.fl.yelpcdn.com/bphoto/A6U5gS0xKS7N5Mm2pPARlA/o.jpg
taco-bell-knoxville-17,Taco Bell,27,,$,"Fast Food,Mexican",35.954863 -83.936036,"1900 W Cumberland Knoxville, TN 37916 ",(865) 525-5099,https://s3-media4.fl.yelpcdn.com/bphoto/1vVrIvqgBevS67gVWFLtTg/o.jpg
subway-knoxville-70,Subway,1,,$,Sandwiches,35.9414739151139 -84.061007377549,"8410 Middlebrook Pike Knoxville, TN 37923 ",(865) 470-0035,https://s3-media3.fl.yelpcdn.com/bphoto/xq5ElZ1M5vCbuZrtdfECZA/o.jpg
bills-market-and-deli-knoxville,Bill's Market & Deli,1,,,Delis,35.98888 -83.91531,"1607 N 6th Ave Knoxville, TN 37917 ",(865) 525-5814,
wendys-knoxville-18,Wendy's,1,,$,"Burgers,Fast Food",35.9220734 -84.0816193,"9041 Executive Park Dr Knoxville, TN 37923 ",(865) 691-0273,
hooties-burger-bar-knoxville-2,Hootie's Burger Bar,1,,,"Food Delivery Services,Burgers,American (Traditional)",36.010455 -83.969725,"5005 Central Ave Pike Knoxville, TN 37912 ",(865) 688-8066,
firehouse-subs-knoxville-2,Firehouse Subs,16,,$,"Sandwiches,Fast Food,Delis",35.9165545249433 -84.0846038403339,"8853 Town & Country Cir. Knoxville, TN 37923 ",(865) 531-2303,https://s3-media4.fl.yelpcdn.com/bphoto/osCFVSLUDODXE6320IY5EQ/o.jpg
