Restaurant ID,Author Name,Author City,Review Date,Review Rating,Review Content
balter-beerworks-knoxville,Michael S.,"Knoxville, TN",2/10/2020,5.0,"This place has it all: great food, great beer, and an AWESOME happy hour!Most recently was there for happy hour on a Wednesday. I got full off of a few chicken sliders (they're so delicious - definitely my favorite thing on the menu), an order of chips and queso (it was like artisan chips and queso), and a firebelly IPA. Perfect happy hour combination.Something to note their happy hour goes from 3-6:30 - and towards the end it can get pretty loud. The place isn't that big - it used to be an old service station - and with a lot of folks crammed into a tight space for happy hour it can get a little noisy. I say this because I once went there for an after work meeting to discuss some  business. By the end of it, we were screaming to hear each other. Great place to hang out with friends - not so great for a work meeting."
balter-beerworks-knoxville,J H.,"Clarksville, TN",5/8/2022,5.0,"Best burger I have EVER had! Everything on the menu is amazing. The burgers are amazingly seasoned, the avocado toast has just the right amount of avocado, and the drinks are amazing. I would recommend everyone to this place no matter what they like. Their service is exceptional and everyone is super nice. The bathrooms are clean and the environment of the restaurant is AMAZING!"
balter-beerworks-knoxville,Scarlett D.,"Frederick, MD",12/31/2021,5.0,We stopped here on our way home from vacation and it was SO GOOD. Everything tasted super fresh. The salmon miso bowl was amazing and it was the best dressing I have ever had. The sweet potato fries were so crispy and delicious. The mahi wrap was good as well but maybe a little too much cilantro for our liking.
balter-beerworks-knoxville,Tom H.,"Reston, VA",10/10/2021,5.0,"Fried green tomatoes and miso salmon bowl.  Fresh, perfectly prepared dishes, supported by an attentive staff. Will most definitely be back."
balter-beerworks-knoxville,Chris T.,"Denver, CO",9/19/2021,5.0,"This place has a great patio, a great menu, and delicious beers.  The vibe is great and the staff was very friendly.  It's a popular spot, so there can definitely be a wait, but I found the spot to be well worth waiting for."
balter-beerworks-knoxville,Andrew A.,"Indianapolis city (balance), IN",10/5/2021,4.0,"Beer is amazing, plenty of options, amazing Ocktoberfest and porter. Food was slow coming out. Appetizers were amazing, especially the potato chip nachos.  Burgers were underwhelming, dry, uninspired toppings. Other food looked good as well, we didn't try anything else. Mac and cheese was amazing, definitely recommended."
balter-beerworks-knoxville,A S.,"San Francisco, CA",1/4/2022,2.0,This place was highly recommended to us so we went for breakfast on a Sunday. Wait was long and when the food got there it was cold. It's a nice place but it fell beneath the expectation. We haven't been back since.
balter-beerworks-knoxville,Elaine D.,"Knoxville, TN",8/7/2021,3.0,"While I love the food, the crowds wanting $1 mimosas and the serving staff that never checks back doesn't make me want to go. Pre COVID the staff was very attentive, however now it is each man for themselves. Normal wait time after being seated is 20 minutes for a drink. Be sure and order 2-3 as no one will check back in. Then, after you order at the bar because your server never comes back, you get your food, but it might not be as you ordered it. It was a totally different place a year ago, but the large crowd of stay all day mimosa drinkers and poor service staff keep us from going much anymore."
balter-beerworks-knoxville,Taylor U.,"Keller, TX",12/1/2021,5.0,Was driving through from Texas and stopped for breakfast! Had a great experience and even got to bring my dog on the patio!
balter-beerworks-knoxville,Emily Z.,"Woodstock, IL",11/27/2021,5.0,"We were in Knoxville for one night and went here for dinner. The service was quick and the food was fabulous! I had the blackened fish tacos and they were awesome! They make them like double decker tacos with a hard shall/soft shell combo which I haven't seen anywhere else. My husband had the burger and said it was very tasty. If we ever go back to Knoxville, we would definitely go back!"
balter-beerworks-knoxville,Pamela D.,"Redlands, CA",7/5/2021,1.0,Hair in my salad. Found this place due to great Yelp reviews and always up for an adventure when on the road. We tried to eat here. Ordered food and picked it up. I opened my salad to start eating it and hair. Before I could even put my fork in the salad. Hair. There was hair on my asparagus. Turned around and took it back to get another one. As soon as my husband brings it in the car I open it up ready to dive in to the delicious looking salad.... And HAIR. Again. So my husband returned it and his Baja tacos too that he did not even have a chance to try but looked and smelled delicious. Staff was nice and apologetic but we just couldn't eat the food. Food looked and smelled great but better watch out for the hair in your food
balter-beerworks-knoxville,Jay M.,"Madison, AL",8/6/2021,4.0,"My wife and visited Balter Beerworks and thoroughly enjoyed it. They have a very interesting food menu and the service we received was very good. The food we sampled was very good. Order the potato chip nachos, seriously. Their house brewed beers we tried were nice but certainly not the best available in Knoxville. Theyre well worth a visit and I'm sure we will be back."
balter-beerworks-knoxville,Anna G.,"Knoxville, TN",4/17/2021,5.0,The pretzels on the app menu are HUGE and really good. My family went and had a great time even tho I was a little worried about taking an 8&5 year old. Kids menu delivered! Coloring sheets were really nice! I played a game and ordered hubs a flight of beer 4-4oz little beers and picked the kinds... he had fun with it! He recommends the Maypop!
balter-beerworks-knoxville,Mackenzie L.,"Knoxville, TN",11/14/2021,1.0,"Came here with a group of friends, all over the age of 21, with valid id's. After a short wait we were seated outside, the host said they would have someone come light the fire for us since it was 45 degrees F, which they never did. After waiting another 15 mins the server came to get our drink orders  and refused to serve one of us an alcoholic beverage claiming the id was fake and they could ""easily snap it in half."" When we asked him to scan the id to verify it was real, he declined and continued to say it was fake. We then went to the manager and they seemed uninterested and was not empathetic in the slightest bit."
balter-beerworks-knoxville,Bailey P.,"Laurel, MD",11/10/2021,1.0,"Incredibly disappointed in the service here - I was really excited to have the sliders when I asked for them well done the waitress said incredibly rudely ""we don't do that here"" after the way she spoke to me, I didn't feel like they deserved my business."
balter-beerworks-knoxville,Jennifer M.,"Knoxville, TN",6/24/2021,3.0,"Food is always amazing. Beer is pretty good. Wish they had a good sour. I ordered a glass of their ""most dry"" white wine & I got what was maybe a 3.5 oz pour of what tasted great, but come to find out ended up costing me $10.50/glass which ended up being at most a $16 bottle of wine (they paid maybe $9) Ridiculously overpriced drinks. Service thankfully made up for some of that, but if you are going to be a brewery, you don't need to charge so much for wine."
